31EE_1	8ACX_1	20	2.386E-01	3.867E+00
5FNO_1	5FNO_1	568	1.002E+00	0.000E+00
5FNO_1	8V1J_1	35	4.773E-01	9.683E+00
5FNO_1	8OXJ_1	104	2.282E-01	1.256E+01
5FNO_1	8OXH_1	61	3.931E-01	7.208E+00
5FNO_1	5OD4_1	68	2.092E-01	1.227E+01
5FNO_1	8OXI_1	39	6.810E-01	3.337E+00
5FNO_1	2MM0_1	34	3.756E-01	4.307E+00
5FNO_1	4GVB_1	11	6.851E-01	8.868E-01
5FNO_1	8OXK_1	106	2.315E-01	1.198E+01
5FNO_1	6FMB_1	42	4.430E-01	5.406E+00
5FNO_1	8EBB_1	59	1.924E-01	1.410E+01
5FNO_1	9FEI_1	54	3.465E-01	8.304E+00
5FNO_1	31EE_1	159	1.553E-01	1.864E+01
5FNO_1	6BN0_1	90	2.402E-01	1.152E+01
5FNO_1	5A6W_2	15	4.987E-01	1.867E+00
5FNO_1	5Z1V_1	26	3.295E-01	3.833E+00
5FNO_1	2MYV_1	19	2.447E-01	7.843E+00
5FNO_1	6G11_1	15	5.032E-01	1.818E+00
5FNO_1	7NLJ_2	80	2.155E-01	1.333E+01
5FNO_1	6FUB_1	15	4.555E-01	1.944E+00
5FNO_1	5XMZ_1	43	3.479E-01	7.532E+00
5FNO_1	4FPQ_1	28	6.063E-01	3.758E+00
5FNO_1	7XE0_2	147	1.721E-01	1.592E+01
5FNO_1	1KG1_1	18	2.403E-01	4.071E+00
5FNO_1	2MM2_1	31	3.768E-01	3.464E+00
5FNO_1	6R5J_1	26	3.024E-01	7.815E+00
5FNO_1	5VJJ_1	21	2.840E-01	4.775E+00
5FNO_1	6FUD_2	28	2.883E-01	1.065E+01
5FNO_1	6FU9_2	30	3.480E-01	1.220E+01
5FNO_1	8EB9_1	31	1.930E-01	9.375E+00
5FNO_1	7NMM_2	80	2.100E-01	1.346E+01
5FNO_1	8ACX_1	19	2.026E-01	3.972E+00
5FNO_1	8R7A_2	42	2.453E-01	7.088E+00
5FNO_1	5ZNG_2	20	2.201E-01	8.375E+00
5FNO_1	8DP9_1	25	2.388E-01	7.075E+00
5FNO_1	6ZUS_1	85	2.016E-01	9.763E+00
5FNO_1	7XVG_2	205	1.526E-01	1.654E+01
6FUD_2	6FUD_2	81	1.013E+00	0.000E+00
6FUD_2	6FUB_1	81	1.007E+00	2.863E-01
6FUD_2	7B1I_2	81	1.001E+00	4.410E-01
6FUD_2	6FU9_2	81	1.004E+00	3.746E-01
6FUD_2	6G11_1	81	9.975E-01	4.960E-01
6FUD_2	5A6W_2	81	9.959E-01	5.253E-01
6FUD_2	6G10_2	81	9.930E-01	5.694E-01
6FUD_2	7A8X_2	80	9.977E-01	4.917E-01
6FUD_2	7NMM_2	81	9.736E-01	8.236E-01
6FUD_2	7NLJ_2	81	9.613E-01	9.653E-01
6FUD_2	5ZNG_2	63	8.196E-01	2.095E+00
6FUD_2	2MM0_1	63	7.249E-01	2.528E+00
6FUD_2	6R5J_1	62	7.367E-01	2.325E+00
6FUD_2	7ZK0_1	64	7.337E-01	2.577E+00
6FUD_2	8C8A_1	68	6.838E-01	3.650E+00
6FUD_2	5Z1V_1	57	7.492E-01	2.408E+00
6FUD_2	2MYV_1	73	6.564E-01	4.959E+00
6FUD_2	2MM2_1	63	6.928E-01	2.694E+00
6FUD_2	7ZKD_1	66	5.458E-01	4.754E+00
6FUD_2	2MYW_1	84	4.701E-01	1.177E+01
6FUD_2	2LW6_1	68	6.516E-01	4.115E+00
6FUD_2	6Q76_2	72	5.384E-01	5.000E+00
